id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
209,1.4552915,1.8860474,0.4755602,0.4883635,1.81193,-0.5196715,-0.7304227,-0.38118118,-0.017333074,1.0157952
210,1.420114,0.08033306,1.6346179,0.54877734,0.12985031,0.061266076,-0.37187043,1.680658,0.5904065,-1.0330251
211,0.45659515,-0.18645366,-0.8111237,1.4278947,-0.24917229,0.5020606,-0.31679276,-0.16993308,-0.5343746,0.5478607
212,-0.5666062,1.0034151,-0.40931237,-0.093390845,-0.39374247,0.9016647,-0.9390079,0.65288067,-0.35042402,0.17613819
213,0.27540722,1.4111724,0.5684521,-1.0533047,0.2282078,0.3067037,0.54876757,0.81732726,-1.3551625,-0.58851904
214,-1.2757071,-0.19679126,-0.8867225,1.1851327,-0.14694747,-1.003571,0.6547165,-1.5152462,0.9264677,-0.6318078
215,-0.97604036,1.4319007,0.95685434,0.23031457,0.90598804,-0.13072346,-0.7558513,-0.058638137,0.4293964,0.22544685
216,-1.2756875,0.55004126,-1.1597031,-0.34284666,0.21898176,0.18501683,-1.508216,1.8538337,0.33807483,0.716313
217,-2.2037997,0.23432215,0.048268203,-0.016704204,-0.43926153,-0.58808017,-0.9307921,-1.3600703,1.1510639,-0.9876207
218,1.0047754,-1.4352103,0.15903112,0.2531031,-0.08607154,-1.2187475,0.6002667,-0.008050917,-0.61891043,0.5437801
219,0.8317224,-0.79394966,1.3422322,-0.8092438,1.3532826,-0.010151252,0.61024684,-0.09210274,-1.2270339,0.47089568
220,1.2833894,-0.17610992,0.9324086,-1.0540669,-0.99363256,-0.077578865,-0.5673697,0.61467487,0.6160926,2.4882464
221,-1.9520953,-0.45520204,1.7912899,-1.5799595,0.06743534,0.9053248,-0.59076107,-0.654505,1.0442268,1.3276484
222,-1.1785151,-0.38613367,-0.121364556,-0.4785593,1.0084302,-0.5387402,-0.4840586,-1.2648679,-1.241705,-0.966079
223,0.9941623,0.620412,0.24538697,0.96298575,-0.9322029,-0.068922654,-1.3497779,0.8962252,2.412608,0.67351305
224,-0.47471833,-0.3630849,-0.38458362,-0.14454594,-1.5275326,-0.014144683,-0.7604837,0.41946226,-1.0791415,-2.0762908
225,0.69165635,-0.7036159,0.32320067,-0.374104,2.6661685,1.0308965,0.11194009,-1.3771105,-0.8016194,-0.31030127
226,1.5768752,-1.1596196,-0.7009717,0.08088946,-0.71811867,-1.4404658,1.7670342,-0.04990543,2.5479608,1.6451262
227,0.80691683,-1.0468723,-0.79114455,1.4193527,-0.36852407,-0.25597516,-0.18613571,-0.0784911,0.44845673,-1.8079622
228,-0.054584734,-0.4346191,-0.84777653,-0.52387834,1.4599856,1.5236028,2.1134367,-0.80172694,-1.960794,-0.38961414
229,0.26942992,0.79239875,1.1222279,-0.7250007,0.07926217,0.52198243,0.15902938,1.1597823,-0.53703177,1.537299
230,-0.053959876,0.400572,1.1847681,-0.88128114,0.62546253,-0.10283658,0.12782925,-0.13546179,-1.1110523,-0.26911962
231,1.2894433,1.3089763,-0.27940595,2.120384,-0.6112913,-1.8580332,1.1838537,-1.317892,-0.007658594,-0.08999444
232,0.4228761,0.5342031,-0.07267025,-0.038466636,0.8034579,0.82553184,0.8471495,0.22355986,0.116055645,0.60814303
233,-0.8388616,1.8860598,0.16837859,1.4375298,-0.15054582,-1.492288,0.3483634,0.8599975,-0.17260697,1.2318228
234,0.68782634,-0.13553648,-0.34827325,-0.11892454,-1.7620593,1.7495452,0.3753754,-0.24328911,0.9524915,-1.2681701
235,0.9669311,-0.54812324,-1.8812649,0.9952462,-1.6493287,-0.38128188,0.16534844,0.33828235,-0.8285519,0.32507667
236,-0.9162343,-0.06848103,1.0600272,-1.2397435,-0.38682213,0.34556174,-0.3115732,-1.2085963,0.15376577,0.21717362
237,-0.89542466,-0.80658555,-0.92256504,-0.47339946,-0.9774348,0.19466752,1.0546875,0.64836925,1.0802958,1.0351532
238,-0.0022166853,-0.6063581,0.22261436,0.7079469,-0.83197486,-0.5926457,0.95838827,-0.8182254,-0.69309586,-0.11261779
239,1.9137326,1.2290008,0.4280614,0.30952373,0.441852,1.2347924,-0.6825492,-0.8149324,-1.130494,0.8780667
240,-0.13630258,1.7901975,-0.86594725,-1.0474166,0.90542406,0.16610417,0.080279134,-0.67428946,-1.6690648,-2.137682
241,-1.1247274,0.44089878,0.028036684,0.11531235,0.09501261,1.1259149,-1.5076358,-1.1584263,-0.22227386,0.865274
242,-0.270936,-1.4524313,-0.45283136,-1.997679,0.43764725,0.27267933,-1.3768142,0.031645555,-0.40996733,-0.5957429
243,1.479961,1.7021736,0.011825767,0.18931006,-0.2477808,1.181063,-1.096904,-1.2185539,0.7263755,0.9436251
244,-0.6856311,1.4524386,-1.1593302,1.410492,1.1610789,3.022044,-1.040609,-0.14103371,-0.1486805,-0.9644918
245,1.0516361,0.23839264,-0.3461144,1.4300225,-1.8563734,-0.31455684,-0.579764,0.039112806,0.77563936,1.048123
246,-0.064350076,0.6865542,0.51149446,-0.19591653,1.0712357,-0.62384015,1.7630899,-0.73798835,-0.34074894,1.0744249
247,0.82182086,0.487998,0.41341177,-0.20502317,0.008099787,0.29540905,0.9730692,-1.163853,-0.94773746,-0.5959973
248,-0.083735414,1.3251457,-0.5195773,-1.6970884,0.73230326,1.1945753,-0.5705299,-1.1895772,-0.16826713,-1.1959978
249,1.3909129,-0.4075109,-0.11286255,-0.11726992,0.8407032,1.0635622,0.059200898,-0.5550389,-0.37791255,-0.43871742
250,0.15376557,-1.8491591,-0.27240494,-0.25779006,-0.1457615,0.7790323,-1.7049346,0.34935036,-2.7372515,-1.4673582
251,-0.14318146,-0.5332054,0.34458086,-0.045447577,-0.7083623,1.2354403,-0.16357888,0.13448402,-0.21427423,0.712656
252,0.2191775,-1.3219889,1.2543018,1.5961404,0.2022234,0.85409886,1.2016879,-1.2058722,-1.0636533,0.57753605
253,1.5617466,-0.20558436,-0.31205764,-1.426738,2.2641072,-0.16762246,-0.32397425,1.0359461,-0.4839105,-0.5536823
254,-1.3001034,-1.7266886,-0.33167508,0.89859796,-0.9397261,0.3057296,-0.20295006,-0.2560232,0.13705231,-0.8081583
255,-0.7564125,-0.7284765,-0.9928767,-0.8350163,-0.58757156,-0.06508467,0.4751633,0.022476202,-0.5779648,0.5102329
256,-1.1230836,0.10760795,-0.53113955,-0.051515326,-2.4514158,0.039915316,0.08332946,0.15616357,-0.83205765,1.3315804
257,0.30838743,-0.369216,0.84519076,0.16785811,-1.6202219,-1.5609406,-0.8415917,1.5212462,0.99597484,1.027982
258,0.00038793648,1.692358,0.9188389,-0.5660406,-0.35929662,-0.8630955,0.5990845,-0.8347555,-2.5332983,-1.4784445
259,-1.026948,-0.38906327,2.0127306,1.3875407,-1.534484,-0.24204731,-0.41546685,-0.60790193,-0.2937113,-0.3420192
260,1.794566,0.6753849,-0.68271923,-0.5011685,-1.2595488,-0.21444467,-0.0071841767,-0.014729861,0.27227822,0.34851795
261,0.021276558,-1.0971459,0.3086082,0.918218,-0.5391263,-0.97275585,-2.2579567,-0.66923404,-0.37826008,0.27365014
262,1.2558141,1.0014215,-0.18910746,0.45679277,0.36919647,-2.0632246,1.107929,0.83029926,-0.04486699,-0.74984944
263,0.78634566,-1.2983702,-0.5658241,0.20543858,-0.092529304,1.8785912,0.7711593,1.3580828,-1.1573344,-0.55299574
264,0.5089875,0.05241381,-0.5177297,1.3123418,-0.5659658,0.5219519,-0.83122206,0.7436501,-1.0613246,-0.7172194
265,-0.7110754,0.7763702,0.46148548,-1.2511714,1.3350132,-0.25045618,-0.24913208,1.1736227,-1.9296566,0.33176082
266,-0.16176005,-2.0552812,-0.15343653,-0.7487162,-0.08545446,0.59202415,1.5557511,-1.4786701,-0.096671395,0.19403546
267,-1.7393775,0.2837018,-0.4370994,-1.4354522,0.45962605,0.061044343,-0.24059121,-1.8318512,0.76063013,1.6766685
268,1.2936776,-0.40886456,-0.24520992,-0.08261403,-0.96177256,0.57744604,1.0325067,-0.3108776,1.2904017,0.096752845
269,2.8279037,1.2901523,-0.85647094,-1.3438361,-0.82714546,-2.230725,-0.6687462,0.45480317,0.18912554,0.10199247
270,-1.6331596,0.23583122,-0.0051257224,-0.07570926,-1.4031984,-1.263339,1.14882,-1.2713398,-1.3619728,0.7612723
271,-0.1092313,-0.34753832,0.89441204,0.22299907,-0.6082336,-0.7676217,-1.037852,-1.3378124,0.10927652,-0.8086587
272,1.2504355,-0.22441703,-0.98571926,-1.0223582,-0.26790664,-0.5125589,-0.48502013,-0.9457247,1.5520595,-0.30933553
273,3.0306332,-0.49973753,0.6690254,-1.147657,-0.9083821,-0.6658911,-0.7115312,0.7608154,1.2339678,-0.7456293
274,0.13287278,0.24143313,-1.0004476,0.4022905,0.65669584,0.28822693,-0.4759371,0.84796464,-0.41206488,-0.4115667
275,0.51110995,-1.0552437,0.4155149,0.19274454,0.23890074,-0.08911945,-0.3723907,-0.50572526,-1.677644,-2.442254
276,0.9337891,-0.5271627,-0.7512961,0.34490225,-2.3428814,0.9205697,1.109507,0.26902232,0.37651527,-0.2893145
277,1.3642855,1.2292471,-0.3662517,1.7504861,-0.08195748,0.24282242,0.38150004,-0.8129279,-0.34100106,0.08457871
278,-1.0966314,-1.5261166,0.43943363,2.2845552,-0.84193987,-0.9381671,0.55962735,1.9654182,-0.26221544,0.13579385
279,0.8569365,-0.43136448,-0.095588475,0.33220974,0.29045638,0.061285406,1.4223396,-1.4230396,-0.4042534,0.07782126
280,1.5563718,1.8634522,-1.653848,-0.66336876,0.32555568,0.17062722,0.08415533,-0.4889599,1.0032793,-2.1079123
281,-0.45120418,0.20259765,-0.21947093,-1.063899,-2.0923502,-0.01855395,-0.52838326,-0.13515747,-1.3548493,1.3978965
282,-0.40928996,-0.02948551,-0.2670782,-0.010986803,0.54826814,-0.5193702,-0.42189,-3.2063513,0.975509,-0.7433724
283,-0.69585687,1.3839788,-2.0952954,-0.631812,0.07557333,1.5359268,0.5861019,0.8337759,0.16302401,-0.9378899
284,-0.19565274,0.91226965,-0.08873364,0.09024728,1.0220826,1.2860528,-0.5114682,-1.360985,0.32378748,0.3760029
285,-1.1477076,0.07545141,1.82819,1.8466514,0.83295006,-1.8496045,0.68659705,1.2907102,0.3420899,-0.8152693
286,0.4451033,-0.041096386,0.1499535,-0.5384351,-0.0053494577,0.64824754,1.1137363,0.99112767,0.07925185,1.79029
287,0.30620593,-2.493803,0.4691076,-2.999409,-0.23864001,-0.08987617,-0.49326968,0.87103355,1.0223043,-0.21965462
288,-0.22668876,1.7790314,0.27074137,-0.14932375,1.5901825,-0.19102791,1.4456586,-0.038594704,1.5043281,0.073640004
289,0.43522763,2.955533,1.8076502,-0.8218806,-0.19634391,-0.7388392,1.6657114,-0.82720727,-0.40802884,-0.45658356
290,0.40559015,1.2284783,-0.8530145,-0.56648177,0.5853068,-1.3878645,-0.012496485,0.24668457,-0.7001661,-0.5558113
291,0.5624061,-0.46624005,-0.6333981,-0.19980678,1.4039204,-0.29783827,0.040774334,-2.1044044,-1.2055601,0.35945177
292,-1.3203833,0.43233085,-0.9432385,1.6005735,-1.1378736,1.2871122,0.9456248,0.099581964,-2.1337469,0.2709946
293,-0.28107113,-1.6025124,-1.4047308,-1.6269381,-0.22174145,-1.3954649,1.4939759,-0.81088716,2.0060823,0.18694189
294,0.62903553,1.5375129,-0.85388094,0.5167702,0.6012087,0.87109435,1.8740988,-0.0065477565,-0.11941946,-1.4301842
295,0.07952312,0.3523914,1.9946715,-0.8973001,2.1998253,0.030671587,-0.0032645403,-0.455987,0.35266268,0.5135134
296,-0.08962711,2.157412,-1.0941535,0.59099543,-0.99312097,0.51119083,-0.004409588,0.8700613,-0.012603047,0.8188405
297,-0.16915594,-0.13625538,1.1088191,-0.46102813,-1.0467786,-0.0139635755,-0.20153064,-1.6806307,-0.4480329,-2.5547738
298,-0.36355373,0.21655914,0.47217628,-1.5066272,1.1503717,0.18553877,0.8927327,-2.2641642,-0.6622253,0.9153297
299,-1.5530766,0.5601955,-0.32724056,-1.0868561,0.5281255,1.2208118,0.92618877,0.14663422,-0.13211165,0.347234
300,1.4424149,1.0123057,-0.5023765,0.15228604,0.797114,-0.3509605,-1.4332877,0.56511605,0.9860644,1.441793
301,0.655403,-0.9602353,-0.40400046,-1.5514504,1.7256095,-0.08823155,-0.7665695,0.91754776,-0.97241163,0.7657055
302,0.35670036,-0.27394876,0.93198735,-0.7303334,1.4239537,1.8453345,0.07982369,0.21982822,-1.2839773,0.23766004
303,1.3375876,0.4396403,-1.187089,-0.49714106,0.8204676,0.45745894,0.76600194,0.8216757,-0.6149938,0.6498028
304,1.0306981,-0.9462012,1.1274132,0.9333478,0.9532443,-0.02248668,0.18815657,-1.4510382,-1.0058703,0.15897688
305,0.23358189,1.0135032,-0.1217043,1.1477991,-1.0129153,-1.8254819,1.1127727,1.4425206,0.10560038,-1.4024781
306,0.1373229,0.36049742,0.57511544,0.667845,-0.46873775,1.7623653,-0.330114,0.49511844,1.5441744,-0.23740843
307,0.38548687,-1.1075233,1.0898257,0.7598101,-0.8227761,0.29771897,0.7433288,0.45539495,-0.13113968,0.9293707
308,-0.113722466,-0.4848683,-1.2210783,1.1635168,-0.7211153,1.8318006,0.42545888,-0.48837256,-0.8425282,-1.153347
309,0.6171377,1.1184908,-0.73320895,0.11498628,-0.4895569,-2.0676477,0.37630644,-0.2863119,-0.31306744,0.29826778
310,-1.4374014,0.33210516,-0.09226126,-0.3322082,1.0723027,0.92217153,0.6956895,-1.177505,0.34335768,0.22993173
311,-0.61149216,-0.33923298,-0.012622009,-0.84810734,0.99004304,-1.915051,-1.5279267,-0.3020455,0.123906866,-1.3982985
312,-0.61412394,-0.8104402,0.48820025,-0.38955155,0.8445045,1.3654,0.2908644,1.1763676,0.7661447,-0.5459423
313,-0.18204199,-2.0082328,-0.23689692,-0.36640054,-1.7765048,-0.18316197,1.1077784,-0.015530342,0.8694774,0.3208389
314,-2.3024926,0.0072552813,2.0407372,0.88585323,-0.42572704,0.16863574,0.0051609166,-0.5080305,0.48977384,0.54841477
315,-1.4052619,-0.42980462,0.8532747,-1.0265652,-0.74407977,-0.8710885,-1.4742968,-0.03988405,-0.10471827,0.831243
316,-0.99843013,-0.9733877,0.2802759,0.59752554,-1.8057604,-0.5671439,-0.23404047,0.5723056,1.1723862,0.36913288
317,-1.3553354,-0.24493116,-1.4044547,-0.4230599,0.59886247,-0.63666904,0.20457765,-0.6873323,-0.5682249,1.0203307
318,-1.6235408,-0.20130342,1.6157846,0.2668765,0.0182728,-0.04964693,-0.17988211,-0.07383704,1.3069065,1.5462276
319,2.0527081,0.73846173,-0.84444046,-1.4802552,-0.76305103,-1.5028442,-0.24002384,-2.1088634,-0.62548816,0.7575836
320,-0.72604126,-0.9917702,-0.41603217,-0.86322254,-0.8705027,0.4876841,1.5836143,0.40273222,-1.891219,-0.8749265
321,-0.07859394,-1.0323672,0.057625495,-0.35735047,-1.517709,-1.7462554,0.677662,-0.54914737,-0.1595612,0.8205198
322,0.69285566,-0.5981761,-0.7651247,0.46327016,-0.20562379,2.0098948,-1.1595196,0.4284578,-0.7356774,0.5251093
323,-1.7449366,1.2085578,-0.29248548,1.5168074,0.49051708,2.134913,-0.8244028,0.17383009,-1.4783212,0.71193206
324,1.1343855,-1.4360161,1.7927479,1.9045178,-2.4319594,0.3488754,1.135221,2.0901647,0.7077044,1.8895092
325,-0.24847226,1.9014055,1.0124975,1.6833173,-0.26892027,-0.4318916,0.98409563,-0.412261,0.7796225,1.7617468
326,0.26307335,0.09359067,-0.03474871,-0.4325861,-0.0100439135,-0.44537956,0.50498265,-0.20116271,-1.3300672,-0.55528253
327,-0.29933628,0.3343832,-0.90193343,0.06647087,0.52180976,-0.42653328,0.22117272,1.3302916,-0.77208185,0.28351408
328,1.2167659,1.4772618,1.78621,1.2229257,0.49174294,-0.19311391,0.6994628,-0.35840616,0.23364198,-0.8546897
329,-1.4834279,0.5278177,-1.6059479,-0.4801633,-0.28522378,0.21751063,-1.1514972,1.7301338,0.73719424,-2.1607537
330,-0.75553864,-0.47411188,-1.158178,0.13365403,0.063455455,2.0238597,0.8364611,0.32554168,1.2699305,-0.17550357
331,0.104788065,-0.03860107,0.52941084,-1.297759,1.009657,-1.2781713,0.9078609,-0.0007811267,-0.07279377,-1.9283288
332,-0.6175402,-1.6589285,0.33531183,-0.72241503,-0.21105698,0.9960344,2.145814,0.3229456,0.19905691,-0.49305227
333,0.37366542,-0.8124123,-0.9077288,-0.7208148,-1.288518,0.46677148,0.863794,-0.5684069,1.9252895,0.32556817
334,1.7321475,-0.5400263,0.57865834,0.87102145,0.086291894,-1.9942524,1.5512285,-1.654749,-0.34399524,-0.42451018
335,-2.2203064,1.2177577,1.567567,1.716782,-0.8494834,1.0324086,0.17144799,-0.4070048,0.8681769,0.74017143
336,2.1868303,-1.499786,-0.36883706,-0.5376468,0.26178864,-0.93561846,-0.119893625,1.329808,-1.1332084,0.42474654
337,0.27495107,-0.051652566,0.74693614,-0.7606631,1.156448,-1.6848711,-0.093484014,-1.1292676,-1.3339626,-0.18334028
338,-1.2525538,0.965107,0.55450296,-0.7171651,1.2340277,-0.36268696,-0.16136979,0.5737587,-0.12033529,-0.8034617
339,0.87631524,-2.25946,-0.58507603,0.77926874,-0.24571706,0.7281173,1.8753444,-0.015760768,0.15682147,-0.17769128
340,1.7808572,-0.54919183,1.0154513,-2.0476594,-0.339996,0.21065862,-1.1226511,-0.52351797,0.34987587,1.6094208
341,1.5804121,-0.14756376,0.4713488,-1.6556339,0.21882492,-0.5475964,-1.0787055,-0.84320974,0.75437003,-0.76359713
342,-0.07921033,1.2377999,-0.18408135,0.007405803,0.6154978,0.1947675,-1.464374,0.068397425,-1.2966192,-0.17194547
343,0.42776784,-0.021521281,-0.87492776,0.9005726,0.5241351,-2.0071573,-1.0628176,-1.0010713,1.395798,-1.0918235
344,-0.13682422,-0.07608497,-0.32709673,0.20013796,1.8216621,-0.43156585,-0.26094958,0.37897375,-0.8571811,-0.36510777
345,-0.31861013,-1.878868,-1.5145068,-1.0570079,0.72816694,0.038809292,-1.0140017,0.47209015,0.23861012,-0.5736139
346,-1.1145414,-0.54941785,-0.09937403,-0.13303182,0.42018363,0.11844854,-1.0579796,0.83788407,-0.14554366,-1.4434876
347,1.5641277,1.2532961,-1.4512359,1.1328969,0.46502766,0.8606754,-0.67604077,-1.237719,-2.2495122,-0.26682776
348,0.5077617,-1.2466472,-0.45474124,-0.9306871,-1.4060056,-0.11422764,0.34870315,-0.5697703,-0.6154257,0.1674304
349,0.087796226,0.25486386,1.2327131,1.1457278,-0.41052645,0.7472867,0.8105593,1.0299704,-0.29033142,0.17149039
350,-1.3435482,1.2211988,0.11538774,-2.7099237,0.7335759,-0.915939,0.46161646,-1.6925619,-0.8356146,0.5301087
351,-1.0049564,-0.39858446,-1.3131359,-1.2795498,1.2538013,-0.6998934,-0.6888591,-0.108252354,-0.57541347,0.42040464
352,-0.16521382,-1.2357296,0.34313706,0.49338874,0.48384902,0.08655747,-1.0437669,-0.96994853,-1.7374333,-0.31185263
353,-0.73715997,-0.2216625,0.09320889,-0.9508362,0.67084765,0.19256319,-1.2959219,0.46887633,0.3665624,-1.954161
354,0.25366035,-1.6492267,-0.5546903,-0.34882206,-0.774266,-1.3309176,-0.10926006,0.95688945,-0.8967155,3.1735377
355,-0.30772856,-0.89179164,0.31039473,0.8580996,0.104393855,1.8820778,0.3702867,0.90220547,-0.74279433,-0.16570333
356,1.2446159,2.2268703,0.19191755,-0.13278082,-0.29242373,-0.062629014,-0.4404904,0.19482988,0.22503376,-0.630977
357,-0.13243285,0.40238383,1.154221,-0.23359081,-1.1201253,0.5958617,0.766353,1.6145531,-0.44772375,1.8849978
358,-0.05678888,-0.8336806,-0.8320184,0.07317372,1.8087244,-0.71353716,-1.4842447,-0.3710687,1.5864031,0.8423449
359,-0.4975762,0.61474437,-0.98398316,1.852532,2.337785,1.7736206,-1.3685182,0.31874663,-0.35954762,-0.015019808
360,0.099937424,-1.0075531,-1.8448036,0.20815894,-0.20798701,0.51051027,1.4679582,0.43273202,1.226811,0.54315144
361,0.44531456,0.20323403,-0.65292907,0.51376987,1.8640724,1.4884247,2.420647,-0.84627944,2.17558,-0.26896527
362,-0.9314479,-0.41027886,-0.062551476,-1.2164657,0.24544111,1.7115508,0.7546287,1.2411335,1.1768777,-0.38430136
363,0.57541925,0.745835,-1.0613151,-0.071882166,0.7999483,1.0879277,1.9464507,-1.8275499,0.6124376,1.3313955
364,0.5644295,0.077668615,-1.3608078,-0.11466738,0.02172928,1.6289529,2.0627875,-1.6621729,1.2045295,0.9213873
365,-1.5315195,-0.2227828,0.7507387,-0.33380088,0.32016754,-0.29572782,2.2002568,0.58455616,-0.08831146,1.5723946
366,0.25156564,1.3082755,-0.86099637,1.3513523,-0.07032451,-2.155803,0.3599464,-1.0328096,1.0394914,1.070155
367,-1.4577818,0.5851417,0.900431,-0.06692085,-0.860206,0.31780934,-0.32279956,0.671766,-0.571018,0.7568818
368,-1.5309805,1.8883643,-0.13272615,0.13239789,1.2870107,-0.28898078,-0.6354182,1.6594425,1.9450856,0.27072045
369,0.16247088,0.15031508,1.1791693,1.4885507,2.1024745,0.6938358,-0.17207894,0.63966495,-0.41868863,-0.6164097
370,-1.5583687,-0.6771195,-0.43207222,-0.7595771,-0.94207823,-1.0462137,1.1021018,0.1444113,-0.65879256,-0.72606456
371,1.1780995,1.8674693,1.9975942,0.13659407,1.5412275,2.6708784,0.37160078,-0.23358393,0.1642179,-1.475516
372,0.77260023,-0.88034046,-0.67273533,1.6359086,-0.105753094,-1.235398,1.7059225,-0.15690386,-2.2804723,0.04097258
373,-1.9233965,-0.07036339,0.50178313,0.16287477,0.16770637,0.70717037,0.18505818,0.22493233,-1.2427119,-0.48859087
374,-0.20297489,-1.3664093,-1.0463076,0.3171659,1.3789065,0.122161396,-0.9211195,-1.0569397,1.5138929,-0.37152943
375,0.3354353,1.331863,-1.4098117,-0.49682504,-1.3931297,-0.9445489,-1.2488736,0.33720446,0.6989423,-0.35254347
376,-0.8552535,-1.3953304,0.56438786,-1.1768026,2.533373,-0.41449866,-1.0930725,-0.09449994,1.0599463,0.80369455
377,-0.57115865,1.4153719,-0.42242044,-1.960044,-0.078912705,-1.8190416,1.7947567,-2.7854006,-0.63553196,1.1720405
378,-1.2175618,-0.45777595,-1.1612499,-2.0441077,0.8559956,0.09881413,-1.1729704,0.28087997,0.98105425,-0.6499204
379,0.16694339,1.9661486,-1.7440265,-0.16158137,-0.21314396,2.3987544,-0.885928,0.6319786,-0.8870579,0.13046795
380,0.07060908,-1.3084872,-1.0788794,-0.82059246,-0.25186166,0.87910354,0.8286287,0.5344444,-0.07126339,0.9232608
381,-1.0765975,-1.0729828,-0.0067032343,-0.7076301,1.0720431,2.3969352,-1.1113628,0.23763236,1.3215333,0.75967723
382,0.15329623,0.2894135,-0.015982639,2.602204,-0.16966635,0.29772866,-0.2968943,-0.54242784,-0.2461752,1.1101319
383,-0.8219202,-0.2143084,1.4994624,-0.7667537,-0.27623132,-0.282576,0.77927226,-1.7108079,0.6763689,-1.7603743
384,0.9864718,1.9003052,-0.21667393,0.7531738,0.5859558,0.006729109,-0.41946208,0.5961659,0.21979137,-0.2221929
385,-0.91857773,0.3295634,1.2540671,-1.4269831,-0.678798,1.3441681,-0.7338324,0.19228797,-0.36846143,-1.0564145
386,-0.54900384,-1.5417573,-0.72490627,-0.29743123,0.09454187,0.11024721,-1.3018086,0.6829186,0.37945426,-0.7257211
387,1.0425789,0.4765674,-0.4761301,0.76641583,1.1583996,0.35463247,-1.4655689,0.55687666,-0.42776597,-0.8840559
388,2.57325,0.7063344,0.47749433,1.5680398,-0.22912146,-0.09308606,-0.28271255,-2.6652064,0.93425095,1.280681
389,-1.1217451,-0.5455968,-0.994425,0.44141424,0.44541946,0.8344745,-0.87783176,-1.7353914,-0.12211333,-1.3976527
390,0.013775274,0.103853345,1.0727417,-1.3256048,0.5102726,-0.17726627,0.88314784,-0.14599884,-0.18210998,-0.077169724
391,0.6443185,-2.247318,0.5474487,-0.1922423,0.8057654,0.9684078,-0.16248985,0.10681087,-0.4130108,1.6869794
392,0.06577714,-0.7330174,0.8369601,-0.46465662,0.112598695,-0.90856874,1.4962242,-0.12903753,-0.2520033,0.265144
393,0.92483073,2.241624,-1.5973117,-0.8158569,0.28235945,1.1859604,-1.9108421,-1.3936046,-2.2683606,-0.07956458
394,-0.5531565,1.2008624,-0.3172429,-0.31835276,0.38889286,0.6622804,-0.049247246,0.6375892,-0.39477855,0.22160184
395,1.1593053,1.5896461,0.4680592,0.983848,1.5590327,0.8686881,-0.1670132,1.4643499,0.43629575,-0.9373345
396,0.15662318,0.5645608,-1.3010114,0.33637074,-0.72006047,-1.1172718,0.002034858,0.056085143,0.7057786,0.81572115
397,1.2703087,-0.2513468,1.9025354,-0.24308038,0.8263437,-0.020871855,-0.3916445,-0.9868765,0.9499973,-0.99892366
398,-1.9722255,1.3592687,0.63238424,-0.98048055,-0.90592754,0.4603103,-0.71260226,0.4839847,0.9348677,1.6353271
399,1.0068454,0.9678548,1.0869675,1.6929599,0.07204925,0.5133884,2.1549184,0.24171825,0.20871241,-0.842055
400,0.7847946,-0.89596546,0.25024536,1.2704761,1.5177678,0.27539015,-0.12879995,0.958955,0.90945923,-1.0610979
401,0.6935677,-0.18144949,1.9530002,0.08208946,-0.4136512,-0.33836272,-0.05329786,2.424016,-1.123613,-0.59257543
402,0.28129885,-2.1335306,-1.4388512,1.1874024,1.6947443,-1.8256989,-2.0966039,0.2594653,0.50061494,-1.0088142
403,-0.107876986,-0.52773845,-0.034847923,-1.0039394,0.43252504,-0.8118343,0.24365747,-0.79117775,-1.0060868,0.008011441
404,0.7426316,-0.01688868,0.99279904,-1.5210662,1.4510783,-0.5045306,-2.383718,0.051111676,2.1220098,0.5131264
405,-0.03356107,-0.6718662,-0.5266159,1.9265485,0.6310932,0.4816107,0.40048358,0.5561658,0.63049746,0.67464525
406,0.9368423,-0.9592089,0.2540998,0.3958977,0.7626519,-0.009660601,-0.14615214,0.62414,-0.43634513,2.3656788
407,-0.71250814,0.74836195,-0.6802996,1.1613572,-0.7678904,-0.119746394,0.99187464,0.7963942,-0.31934738,-0.12041313
408,-0.57117724,0.88180524,-0.8697942,0.088252954,-0.8718714,-1.5720795,0.76615757,0.71335596,-0.6631037,-1.1645517
409,1.4062451,-1.452674,-2.0071483,-0.5899123,0.1984878,-0.5350184,0.9867945,0.057444863,-0.15818325,0.17931768
410,0.44669488,-1.1194899,1.8719978,-0.28469947,0.35865316,-0.94326437,1.4818408,-0.5501301,1.0036799,0.7789088
411,0.3458625,1.3919115,-0.2367769,0.1665442,1.8117673,-1.3252556,-0.44582662,-0.516865,-1.309342,0.81130314
412,0.50870085,0.4533847,1.9645314,1.2558032,0.016801342,-0.54349536,0.1317981,1.4574819,0.68702185,-0.11455195
413,0.6187494,-0.8717001,0.09468407,-0.11823337,-1.0313506,-0.14543647,0.59156907,-2.4792519,1.3425795,0.9980813
414,-1.3460176,1.5668349,2.2635465,-2.6034396,-1.1733207,-0.06890685,0.07655598,0.3148966,0.3965434,-0.26782924
415,-0.4212108,0.19112942,0.8667819,0.20777182,0.61354685,0.5375578,0.7410451,-0.03358161,0.4158747,-1.7141179
416,0.91511726,0.39533153,0.5244911,0.7141427,0.37181407,0.3981979,-0.07404653,-0.32548207,-1.2532047,0.18541269
417,-0.67046195,0.3452572,-0.32357877,-0.31628144,0.38138798,0.7447763,-0.6375989,0.21081603,-0.46067852,-0.628502
